step,timestamp,peer_id,data_points,duration,loss,round,steps
450,1768105469718,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,31.390532,0.0074068834,450,25.485392
450,1768105494712,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1400,56.3842,450,24.82965
451,1768105509886,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,15.17401,0.024389427,451,26.360863
451,1768105529893,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,35.181087,0.010973567,451,25.581926
451,1768105539625,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,44.912945,451,28.944885
452,1768105548201,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,8.576445,0.025479916,452,46.639374
452,1768105568437,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,28.811874,0.010240475,452,27.766329
452,1768105591507,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,51.881863,452,23.12947
453,1768105604053,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,12.546055,0.02317299,453,39.853165
453,1768105617627,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,26.120455,0.00981193,453,30.627338
453,1768105629802,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,38.295383,453,33.94665
454,1768105638678,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,8.876203,0.023781117,454,45.064316
454,1768105658841,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,29.038324,0.009850793,454,27.549799
454,1768105679982,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,50.180046,454,23.913887
455,1768105689480,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.49772,0.018163286,455,42.11537
455,1768105696856,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,16.87407,0.010090092,455,47.410023
455,1768105726880,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,46.897243,455,25.587858
456,1768105744067,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,17.187258,0.02512053,456,29.09132
456,1768105765779,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,38.899513,0.009048222,456,20.56581
456,1768105775313,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,48.433266,456,26.841057
457,1768105786899,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.586054,0.017288508,457,34.524265
457,1768105810166,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,34.85274,0.00953798,457,22.953718
457,1768105830199,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,54.885986,457,21.863504
458,1768105844086,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,13.886833,0.018117625,458,36.00533
458,1768105851689,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,21.489923,0.009681983,458,37.22675
458,1768105879835,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,49.63591,458,26.190716
459,1768105891201,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.365822,0.0171303,459,35.19323
459,1768105897813,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,17.97843,0.010794623,459,44.49777
459,1768105915505,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,35.66978,459,33.641922
460,1768105926942,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.437776,0.023867885,460,34.971836
460,1768105933440,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,17.9358,0.011172852,460,44.60353
460,1768105967753,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,52.248646,460,22.967102
461,1768105982799,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,15.045189,0.024501804,461,33.233215
461,1768105999869,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,32.11523,0.012005779,461,24.9103
461,1768106028583,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1400,60.830017,461,23.014954
462,1768106049964,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,21.380995,0.023294214,462,18.708204
462,1768106059376,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,30.792624,0.009013246,462,29.22778
462,1768106070360,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,41.776745,462,31.11779
463,1768106081484,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.123434,0.025228292,463,35.960117
463,1768106107357,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,36.996662,0.009742081,463,21.623571
463,1768106117758,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,47.397503,463,25.31779
464,1768106125342,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,7.584278,0.019444458,464,52.74068
464,1768106139445,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,21.687677,0.008319749,464,36.887306
464,1768106162417,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,44.659306,464,26.8701
465,1768106172355,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.938217,0.027072504,465,40.24867
465,1768106188257,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,25.840359,0.008353591,465,30.959322
465,1768106201221,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,38.8036,465,30.924965
466,1768106210971,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,9.750146,0.016828317,466,51.281284
466,1768106236944,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,35.723423,0.013080424,466,22.39427
466,1768106258503,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,57.282078,466,22.694708
467,1768106268306,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.803472,0.023895469,467,40.801872
467,1768106294215,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,35.712666,0.01117702,467,22.401016
467,1768106311814,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,53.311394,467,22.50926
468,1768106324120,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.305796,0.021040203,468,32.50501
468,1768106343484,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,31.669823,0.008957032,468,25.260641
468,1768106359162,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,47.34824,468,25.344131
469,1768106371884,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.72123,0.027751831,469,31.4435
469,1768106406668,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,47.505768,0.009758119,469,16.840061
469,1768106425635,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,66.472466,469,18.052588
470,1768106435702,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.067118,0.027060885,470,39.73332
470,1768106438842,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,13.207038,0.009592079,470,60.573765
470,1768106467808,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,42.173187,470,28.454098
471,1768106481951,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,14.143173,0.021957926,471,35.352745
471,1768106499796,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,31.987461,0.009209044,471,25.0098
471,1768106510448,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,42.639874,471,30.487896
472,1768106521304,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,10.855677,0.02548318,472,46.058853
472,1768106540295,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,29.846918,0.006274748,472,26.803438
472,1768106568715,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1400,58.267254,472,24.027218
473,1768106586867,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,18.151129,0.02239283,473,22.037197
473,1768106590608,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,21.892529,0.00908931,473,41.109917
473,1768106613744,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,45.029133,473,28.8702
474,1768106626505,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,12.76064,0.02262819,474,39.182987
474,1768106641006,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,27.261639,0.010653667,474,29.345264
474,1768106651309,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,37.564915,474,34.606762
475,1768106663376,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.066593,0.021789663,475,33.149372
475,1768106665290,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,13.980265,0.0090890005,475,57.223522
475,1768106692930,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,41.6208,475,28.831738
476,1768106703165,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.235112,0.021940881,476,39.081154
476,1768106711914,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,18.983366,0.009355004,476,42.14216
476,1768106727047,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,34.116898,476,35.173187
477,1768106737035,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.987499,0.01662872,477,40.050064
477,1768106748618,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,21.57081,0.008629419,477,37.087154
477,1768106777953,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,50.90544,477,23.573118
478,1768106790560,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,12.607399,0.022970272,478,39.659252
478,1768106801430,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,23.477365,0.008807426,478,34.075375
478,1768106811896,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,33.94326,478,38.29921
479,1768106821317,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.421233,0.015336966,479,42.457287
479,1768106846598,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,34.70172,0.010076256,479,23.053612
479,1768106871251,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,59.354637,479,20.21746
480,1768106887330,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,16.079157,0.016463589,480,31.096157
480,1768106908126,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,36.87555,0.00845525,480,21.694592
480,1768106918011,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,46.760025,480,27.801525
481,1768106930021,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.010611,0.014246226,481,33.303886
481,1768106958362,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,40.35152,0.009473678,481,19.825771
481,1768106969824,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,51.813152,481,23.160143
482,1768106979708,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.883912,0.01800305,482,40.469807
482,1768107003119,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,33.29533,0.010516744,482,24.027393
482,1768107013936,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,44.112354,482,27.203264
483,1768107024604,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.667801,0.022023164,483,37.496014
483,1768107052123,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,38.186195,0.011582812,483,20.94998
483,1768107068305,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,54.368736,483,22.071508
484,1768107080393,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.087949,0.019108439,484,33.09081
484,1768107094964,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,26.658924,0.009550075,484,30.008713
484,1768107105381,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,37.075573,484,32.366325
485,1768107118259,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.8782625,0.024898328,485,31.060091
485,1768107138532,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,33.151283,0.008444297,485,24.131796
485,1768107151026,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,45.645008,485,26.28984
486,1768107160338,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.312436,0.022996662,486,42.953316
486,1768107184326,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,33.300407,0.008732334,486,24.02373
486,1768107199367,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,48.341255,486,24.823517
487,1768107210250,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,10.882495,0.01959518,487,45.945347
487,1768107231301,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,31.933983,0.008215953,487,25.051683
487,1768107253194,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1400,53.827408,487,26.009054
488,1768107274720,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,21.525188,0.020717962,488,18.58288
488,1768107290690,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,37.49505,0.00977972,488,24.00317
488,1768107301005,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,47.81053,488,27.190662
489,1768107311131,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.125593,0.023127649,489,39.503857
489,1768107336222,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,35.216755,0.012492208,489,22.71646
489,1768107354607,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,53.601543,489,22.387415
490,1768107366534,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,11.9276495,0.018834306,490,41.919407
490,1768107382101,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,27.49456,0.008999795,490,29.096664
490,1768107401905,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,47.297974,490,27.485321
491,1768107412467,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.562092,0.020710902,491,37.871284
491,1768107426792,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,24.88773,0.008534959,491,32.144356
491,1768107441734,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,39.829144,491,30.128693
492,1768107451609,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.875021,0.023666207,492,40.506245
492,1768107464430,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,22.696352,0.008756582,492,35.247955
492,1768107479376,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,37.64221,492,31.879108
493,1768107488462,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.085763,0.025081402,493,44.02492
493,1768107499408,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,20.03148,0.00969857,493,39.937138
493,1768107530161,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,50.78505,493,23.629002
494,1768107541948,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,11.78684,0.017717447,494,42.42019
494,1768107556711,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,26.54989,0.0073752934,494,30.13195
494,1768107570883,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,40.72203,494,31.923752
495,1768107586499,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,15.61588,0.022556217,495,32.01869
495,1768107595068,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,24.18459,0.006529591,495,33.078915
495,1768107627294,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1400,56.411194,495,24.81777
496,1768107639359,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.064071,0.023875315,496,33.156303
496,1768107647274,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,19.979738,0.009743288,496,45.045635
496,1768107674208,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1400,46.91345,496,29.84219
497,1768107709132,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,34.92378,0.019736996,497,11.453514
497,1768107722443,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,48.23528,0.00943934,497,18.658543
497,1768107731977,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,57.769478,497,22.503233
498,1768107742746,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.768657,0.020521555,498,37.144836
498,1768107757671,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,25.693499,0.008352329,498,31.136282
498,1768107767443,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,35.465855,498,33.83536
499,1768107778193,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.749754,0.017767744,499,37.210155
499,1768107794599,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,27.155952,0.008602006,499,29.45947
499,1768107824840,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,57.39637,499,20.907246
500,1768107836302,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.4623995,0.01701764,500,34.896706
500,1768107853886,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,29.046103,0.009515135,500,27.542421
500,1768107865552,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,40.71207,500,29.475288
501,1768107874772,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,9.220326,0.021651601,501,43.382412
501,1768107884067,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,18.51519,0.008353329,501,43.207767
501,1768107914873,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,49.320698,501,24.330557
502,1768107927083,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,12.209817,0.013409537,502,40.950653
502,1768107940483,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,25.610586,0.008376123,502,31.237083
502,1768107953469,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,38.59631,502,33.681976
503,1768107965318,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,11.84851,0.012956944,503,33.75952
503,1768107990715,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,37.245697,0.011210954,503,21.47899
503,1768108003707,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,50.238304,503,23.886156
504,1768108014204,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.496867,0.015489891,504,38.10661
504,1768108039128,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,35.420776,0.009456581,504,22.585615
504,1768108052979,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,49.271866,504,26.384226
505,1768108076063,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,23.083527,0.020721849,505,17.328375
505,1768108097151,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,44.172054,0.010711192,505,20.374872
505,1768108115342,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1400,62.362965,505,22.44922
506,1768108136370,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,21.028069,0.01817285,506,19.022194
506,1768108151213,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,900,35.870773,0.009321858,506,25.090065
506,1768108160578,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,45.235916,506,28.738226
507,1768108172922,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,12.343721,0.023713958,507,32.40514
507,1768108187973,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,27.395231,0.008875616,507,29.202162
507,1768108196827,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,36.2483,507,33.105003
508,1768108207208,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,400,10.381326,0.0200919,508,38.530724
508,1768108216150,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,19.323877,0.0076983953,508,41.39956
508,1768108227053,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1200,30.226357,508,39.70045
509,1768108236800,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,9.746813,0.018088533,509,51.29882
509,1768108262848,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,35.795486,0.007977226,509,22.349186
509,1768108275716,12D3KooWLVzxJpWyXkkf2LQQyLKNcdNd8nhZ3FwwLsa3diSGC4WB,1300,48.663452,509,26.714094
510,1768108296007,12D3KooWRXmTacGaSyUZEGJJuSDPvWr1JQBRCf3zsWRVHTJkjsBr,500,20.29046,0.01825812,510,24.642122
510,1768108312699,12D3KooWB9JZvpsU7u1Mxf1STyC9TYnYe4BjtKfSkPsXUvwBsHGR,800,36.98241,0.00749573,510,21.631905
